Date;Hour;CustomerID;AccessID;StartAccess;EndAccess;DurationTime;MessageType;BenefitKey;AccessAttempts
06/10/2018;23;114B02FE-144A-46A9-BE78-EF92DA7EE6D2;9C84C007-2F8C-4E86-B881-F4C6EC5F8F46;06/10/2018 23:25;06/10/2018 23:25;1;MessageType 02;NULL;3
06/10/2018;23;5FD214B7-4788-4BC7-A2AF-4A460BC9471A;1583E4F4-AF91-4BA8-AD49-E0DB2343A2EE;06/10/2018 23:26;06/10/2018 23:26;1;MessageType 02;NULL;4
06/10/2018;23;AA57AE0D-F8E7-495B-8A26-6138DF2E5C6D;CD7F108B-1D87-41F3-9EAA-B16A1118E282;06/10/2018 23:27;06/10/2018 23:27;1;MessageType 02;NULL;5
06/10/2018;23;9DB9AEDD-660B-402B-B19F-4EB5AE46A0D2;940AA428-80A4-49DD-856F-2D3EA1DC5FF6;06/10/2018 23:28;06/10/2018 23:28;2;MessageType 02;NULL;6
06/10/2018;23;64C9EF8B-9D29-44F0-8E83-0C5CD17826FA;57DA6D19-AE2E-4BC9-8D71-7D1B34702E2D;06/10/2018 23:25;06/10/2018 23:25;1;NULL;B2A417E8-C0B5-4E48-8F5D-F051857403CCDOLSOGOHIN;1
06/10/2018;23;A099EFD5-2E39-4898-AEEC-92E7BD737DD4;676BA57B-9457-4372-8E26-7EE6EA9F5B62;06/10/2018 23:14;06/10/2018 23:14;1;MessageType 03;NULL;1
06/10/2018;23;CA4A3F06-26E4-47C5-A8D1-AB2E9219A9E3;0E9D51A4-2DC0-46E3-A451-C1106629A9B5;06/10/2018 23:14;06/10/2018 23:14;2;MessageType 03;NULL;2
06/10/2018;23;FE043FDB-EF83-49BA-8F2F-863199EB57A6;81ACB24D-F0AC-46DC-BA1B-D237E9543FF6;06/10/2018 23:14;06/10/2018 23:14;2;MessageType 03;NULL;3
06/10/2018;23;394BA3DF-F283-4B18-A480-8C454F7CA772;4AFFEE9A-BADE-4F1E-82F2-924CDD75AD7D;06/10/2018 23:21;06/10/2018 23:21;1;NULL;4D0E521B-BAE5-4888-B932-EA9D401EF3B1SMEJLJLRTF;1
06/10/2018;23;B8D32FC4-EB84-413D-AC4D-F4B84DBE7BCE;00C42D65-2C70-4A28-84A2-00AA81FB74A4;06/10/2018 23:48;06/10/2018 23:48;1;NULL;A9D4E32F-3B53-4AE2-B166-B3BA57B18433WULIWTGCSL;1
06/10/2018;23;95F996F6-D8F0-4E24-A4BC-6055C7B00979;DAB140CD-4845-468B-8215-FD61020B10CE;06/10/2018 23:22;06/10/2018 23:22;1;NULL;CEF298D5-3C12-43DD-A448-01A9D41A7501MOCNFNBTMO;1
06/10/2018;23;26264437-1096-42BA-83EA-D5FEF63BA2AF;A674E810-1A7C-4D57-A9C0-65CA88154C91;06/10/2018 23:01;06/10/2018 23:01;2;MessageType 03;NULL;7
06/10/2018;23;50B9CA20-C083-46F4-B134-D5C677D48D3A;241643DA-5295-44A0-ABDE-26DCB6B1FBF3;06/10/2018 23:01;06/10/2018 23:01;2;MessageType 03;NULL;8
06/10/2018;23;56DAC372-D037-4690-86E6-A35C2D64981A;880B846F-E2D1-4B49-A7D7-6054F5917DEC;06/10/2018 23:01;06/10/2018 23:01;2;MessageType 03;NULL;9
06/10/2018;23;360AEA9D-2BFD-480D-8306-65BE5850BB7F;A06D141A-5474-4793-82F2-D3A1F4BE8CAD;06/10/2018 23:02;06/10/2018 23:03;1;MessageType 03;NULL;10
06/10/2018;23;1B75C068-9B8A-4ACC-A03D-49B2718EBA35;A5D5031F-E361-4181-8FC2-988C2372006C;06/10/2018 23:16;06/10/2018 23:16;1;NULL;88FB2FDE-4AD0-4912-847A-846A0AB750D0DDUUWORURN;1
06/10/2018;23;7DD1ABAC-DFA0-4AB9-B1AF-75596FD20CD5;79927AB0-4BC7-4FC4-B6B0-486A9655F67A;06/10/2018 23:26;06/10/2018 23:26;2;NULL;EE6CA696-BB42-4EE8-8B74-D182964D285COCQBAEFUWD;1
06/10/2018;23;A09DA037-CFFF-4331-B527-EC1F32CDDF5A;F67A9DDA-B123-42A1-9643-67CA551BA5B0;06/10/2018 23:43;06/10/2018 23:43;1;NULL;9E1C2944-1A0C-4C6F-95C8-CA711113B1EEWLEPODFGNB;1
06/10/2018;23;B59D27B9-BAD4-48BE-8B4F-7FFA2FE3310E;7BDB5944-ACBB-4B8A-9F4D-B190BFFC8A4E;06/10/2018 23:56;06/10/2018 23:56;1;NULL;5840F7DE-192B-43C1-B4AD-CFAA1D86868DLRCMIAMDSD;1
06/10/2018;23;B0345673-522C-41B6-AD49-25A6CD2E1F2A;14B32A10-2AD9-428D-BF35-8A8C80154D81;06/10/2018 23:46;06/10/2018 23:46;1;NULL;24B49B04-D97F-4233-8EB1-13130DA5B45ADNKMGPMLNJ;1
06/10/2018;23;7D3BC9E2-0581-4C92-A871-05AB4043E960;089B445A-A343-4271-A728-1D81EA2FACCC;06/10/2018 23:41;06/10/2018 23:41;1;MessageType 02;NULL;1
06/10/2018;23;F29C68B5-7446-42EB-8CF7-CFDBBA793353;528ECE40-8F54-4DB1-B170-10B6A081192E;06/10/2018 23:41;06/10/2018 23:41;1;MessageType 02;NULL;2
06/10/2018;23;F5C7CACD-CC41-43C5-A936-F2E9D8E934A1;1FB29B68-DFE7-4A57-AAEB-595504D6D1F3;06/10/2018 23:44;06/10/2018 23:44;1;MessageType 02;NULL;3
06/10/2018;23;2B1BDCDB-0BC6-4209-8DD9-2D488E90AF4F;FBFBC723-C511-4C10-A1C4-898C49AAC267;06/10/2018 23:46;06/10/2018 23:46;1;MessageType 02;NULL;4
06/10/2018;23;5B2B12B2-C5EB-4798-B75C-1F2626522FEA;52556494-9751-4614-8C27-C256357F5CBD;06/10/2018 23:06;06/10/2018 23:06;2;NULL;BF267FDC-0B91-495D-9E95-3877C3FAD958OWBGPSLKPP;1
06/10/2018;23;EF79D24A-05F7-4B29-9835-0DCB98A7139E;A3D44A00-0336-4CAC-ACF9-99FBDCE3805E;06/10/2018 23:47;06/10/2018 23:47;2;NULL;2749D8A0-37B1-4ECE-915D-5DC03284A667MVHUIRUPAM;1
06/10/2018;23;C12AB167-1655-4E56-B241-D4111D68C493;3BD2B1DC-28EA-4DFE-836B-853B11E87278;06/10/2018 23:38;06/10/2018 23:38;2;MessageType 02;NULL;1
06/10/2018;23;939CB758-6BB3-49FA-84D6-2C84033BC420;159EBD3A-70D3-44BF-829A-06B82EB7D87C;06/10/2018 23:38;06/10/2018 23:38;2;MessageType 02;NULL;2
06/10/2018;23;FAD044BE-90A7-4713-85FC-C93A2B1176FB;4BEACCEE-9FF5-4704-A8DE-B20EE18735A6;06/10/2018 23:25;06/10/2018 23:25;1;NULL;4717FD15-9E16-4100-922C-8570E269023EDJCHVVVEWH;1
06/10/2018;23;1EC5AB4C-A0FA-4CDF-B46E-B94012E89B1A;71F00D69-402B-4BE8-85B3-E786BDF05F26;06/10/2018 23:32;06/10/2018 23:32;1;NULL;43070EC9-16F7-4C4A-A801-4C5370EFB67AIIMPLSQQDR;1
06/10/2018;23;8A9CB02B-EA90-4A47-9158-A367D986EB8D;4891BF28-50EC-4A56-B66E-B173DD9B8545;06/10/2018 23:08;06/10/2018 23:08;3;NULL;71CAA22A-BE35-4FBA-AE14-1CE8155B4A66LLOVRCVOFC;1
06/10/2018;23;BE8C816A-A571-4DC2-B2BD-895FA1E0BC3B;5AA9F324-C405-4EE2-A4EA-B3F0993C4814;06/10/2018 23:39;06/10/2018 23:39;1;MessageType 02;NULL;3
06/10/2018;23;1B6B9F8E-C6E9-4CBB-95DC-3A865F2EF6E4;DAF8C38F-C386-46E0-8B6A-EA95886A47BB;06/10/2018 23:39;06/10/2018 23:39;2;MessageType 02;NULL;4
06/10/2018;23;BE26BF89-DF1C-477F-B489-1CFD2B66191B;1A481C2D-9B22-4303-9C63-4D001289BFFB;06/10/2018 23:40;06/10/2018 23:40;1;MessageType 02;NULL;5
06/10/2018;23;B03F1B2C-33C4-44B6-96D6-87A4FA13A5F1;76EAB9F6-45D9-4D71-AE92-DE3815BC36E4;06/10/2018 23:41;06/10/2018 23:41;3;MessageType 02;NULL;6
06/10/2018;23;6176AF83-CDDE-486D-91E4-60F15E24BC83;E656C2AF-51FD-489C-9569-801A9218C048;06/10/2018 23:42;06/10/2018 23:42;1;MessageType 02;NULL;7
06/10/2018;23;6D19B452-F67B-465A-B6B9-AE28DA1F98A3;ED80F33E-9052-4358-A9C3-7B849597654D;06/10/2018 23:49;06/10/2018 23:49;2;NULL;909D917C-01B7-4B06-A986-AF513668C601THDAIABWUM;1
06/10/2018;23;E0A3A034-93EF-431A-A996-3785C4BAC9CE;42302360-EF66-43E4-BC0C-E558D6FF9EDD;06/10/2018 23:05;06/10/2018 23:05;1;NULL;D5455C80-2576-4F7C-B8CB-D360E88AF72DTEJRNLNTUV;1
06/10/2018;23;B9EAA74E-33FA-4271-9FF9-AEC6860FA6BF;25A70B9D-F1EC-436E-9EBA-8738A2B722D8;06/10/2018 23:09;06/10/2018 23:09;3;NULL;3D1344D5-F65A-4486-A810-D26547E91D41BWFPWQSWWU;1
06/10/2018;23;4B10E7B7-9AB7-4E18-AFAE-13005DCFD0A2;95E43645-59F1-431B-83A5-FD912E02C4DC;06/10/2018 23:27;06/10/2018 23:27;1;NULL;74AF6803-6F19-4DB5-9773-F006383AD51FMJDIDAHGCM;1
06/10/2018;23;23A0A2A7-5966-4835-A0E6-189AACF128C2;B3920E4A-3098-4A61-94C6-35EA8E4C4C6A;06/10/2018 23:35;06/10/2018 23:35;3;NULL;E916984A-8445-49F8-A19B-C5323D539F34OBJCMRSUWH;1
06/10/2018;23;07AA4E42-47B6-4A47-98ED-40B0FB3A284E;90C45573-CA25-45AF-85ED-BA2B13A39C47;06/10/2018 23:16;06/10/2018 23:16;1;NULL;99DBE23A-29BC-4F60-9323-CCF52C6CED98QQRAVBUDOL;1
06/10/2018;23;09D7C2E4-DCE3-4D34-905E-10905EC2C509;18B33929-8D8B-4A67-A090-ED61F2DFFDF1;06/10/2018 23:39;06/10/2018 23:39;2;NULL;83661E4C-D15A-478F-910D-D438420841E4BVLFVPVVFT;1
06/10/2018;23;2D7FF7A5-92D7-40EC-9206-DD3B05B4890F;FD656745-074E-4CDA-90ED-13247773C70D;06/10/2018 23:01;06/10/2018 23:01;2;NULL;CA111163-EB52-488B-B77F-D1BAE88DF3CAOIFKMVHBLU;1
06/10/2018;23;7A8D62A3-7B61-4A7A-8E2D-E81AACD1E09B;F3C85CA6-0810-422E-8E02-9E139ED575E9;06/10/2018 23:17;06/10/2018 23:17;1;MessageType 02;NULL;1
06/10/2018;23;071F046B-A887-4817-BBD2-15122467FEFF;151F2743-8A91-497E-A381-77476D5E1AFB;06/10/2018 23:19;06/10/2018 23:19;1;MessageType 02;NULL;2
06/10/2018;23;59AB6591-3BEC-48C6-AE98-6FE8D8076E79;8186446D-5D8C-4576-93F6-8303FD334673;06/10/2018 23:19;06/10/2018 23:19;1;MessageType 02;NULL;3
06/10/2018;23;6BF8BAA6-0A25-4DA7-AC70-FED55E7CAC23;6F1133AC-2185-4F99-827F-D7AABE9B5F4A;06/10/2018 23:20;06/10/2018 23:20;2;MessageType 02;NULL;4
06/10/2018;23;9F09BC42-8128-4A26-A231-BAE79720A97B;DD2E2216-7149-49C1-BDBF-74E84C44A6FC;06/10/2018 23:37;06/10/2018 23:37;1;NULL;CDFE62ED-4858-4AFF-974A-06ED8A2DB845GJCTRUDFBV;2
06/10/2018;23;EBE7657E-E732-4D11-A7E9-8A46AD67589F;C3C12D04-6FFA-4432-B4D2-F02462C2C567;06/10/2018 23:29;06/10/2018 23:29;1;NULL;EFA006D5-CD4D-41AE-80AB-945BD659CB1FDGGSJLWDJK;1
06/10/2018;23;AF4707A4-D606-4340-927F-3B988BC7E987;408F31DA-E5C3-464A-BC8D-FC6778721DB2;06/10/2018 23:15;06/10/2018 23:15;2;NULL;F1E91730-CE02-4D99-A1E1-CCC837C0AF0FRQWGBCULTL;1
06/10/2018;23;1D488352-93DB-49D5-B20C-32754416DD7D;4BD8CD3A-302B-4FA8-9650-C88DD1C6FC9C;06/10/2018 23:21;06/10/2018 23:21;2;MessageType 02;NULL;5
06/10/2018;23;4C1C3AA0-ECD9-4EA5-B5D0-7C1AF945FFB5;07325755-A840-4D6D-88C4-2BA6441A74D5;06/10/2018 23:23;06/10/2018 23:23;1;MessageType 02;NULL;6
06/10/2018;23;BBCE77A1-F9CD-4089-B0D8-A8AC522BC121;1C6BE5BA-5FA9-43AA-AF2A-AC5224B67D77;06/10/2018 23:23;06/10/2018 23:23;2;MessageType 02;NULL;7
06/10/2018;23;929DA4CB-2DE4-44E4-8292-809B2A2FE10C;4407FD4F-BE9D-4B7A-A562-CA4D1E7F9597;06/10/2018 23:25;06/10/2018 23:25;1;MessageType 02;NULL;8
06/10/2018;23;E7847498-6122-4B50-9E6E-62C4FE388984;0AB515E3-E621-4E84-AEB9-5BC66079375D;06/10/2018 23:25;06/10/2018 23:25;2;MessageType 02;NULL;9
06/10/2018;23;490DC930-3524-415B-9798-66624D6959B0;142097A3-B888-426F-8DC1-1D73C72537D6;06/10/2018 23:07;06/10/2018 23:07;1;NULL;1FECC621-0D18-4040-9D99-6976E5BD5DD0EBNQNLQWKB;1
06/10/2018;23;BC72E68F-71B0-4BF9-BBA9-774695D7A49C;365885D2-D10B-4561-AAC6-205714CABCC9;06/10/2018 23:08;06/10/2018 23:08;1;NULL;3B98F813-CBE9-433E-8936-CC01288D6FEFREGLUOHDAT;1
06/10/2018;23;A1F5CE77-A97C-4B28-BDBE-D600BC4B88DD;6F2FC045-2604-4BCA-BAD4-B0A89E5769F2;06/10/2018 23:45;06/10/2018 23:45;1;NULL;EA399413-AC84-442A-AA42-10BFE4F7896AKCEECPJLJW;1
06/10/2018;23;9136554A-34F6-4505-A255-CDB18FF0D0CB;E335EA59-CC76-4686-8F2D-E95AA69988A2;06/10/2018 23:06;06/10/2018 23:06;2;NULL;1507C769-BB98-43FB-ADEC-35880F626405JFAQCRCJTA;1
06/10/2018;23;458BCED7-7DF1-48DE-807D-C0363999434F;BB56E809-D509-4D82-AA19-5BE6E077FA99;06/10/2018 23:30;06/10/2018 23:30;1;NULL;EE099162-A17B-4811-9F8B-7A40D3F142A8TPWTFVUFHW;1
06/10/2018;23;C31E9E21-8674-4D2C-B08E-D44E4AEE5AF3;78CAF290-6203-4192-B5C9-3105087620C0;06/10/2018 23:48;06/10/2018 23:49;2;NULL;FF2D15DC-3216-4772-A7DD-3347D73D6A69RQOCFWQBVJ;1
06/10/2018;23;81AC55BC-79A2-47EC-9295-C098F48097BB;87093B06-B7D5-45B7-BFE0-832436160AFB;06/10/2018 23:36;06/10/2018 23:36;1;NULL;D5AC8EAF-ACA0-4E4F-B59F-CBF011B29738RKMHGNWBEA;1
06/10/2018;23;546B3647-1D16-4287-AEFD-DA6B84036301;EF4A563A-9048-42EC-9A19-A94A4D119D25;06/10/2018 23:58;06/10/2018 23:58;3;NULL;422B9F1F-0BAD-4391-89C4-0A2A409AC509PJFHFKOLWC;1
06/10/2018;23;7996E7D0-BD48-4C85-AC17-22169A87353B;BEA9FB81-EE2D-4EA9-A78A-93DA6ED65F14;06/10/2018 23:24;06/10/2018 23:24;2;NULL;104DE788-8507-4C5E-86A1-6AEA7BF781DBFKCNPAJWKD;1
06/10/2018;23;050FEA64-DFBC-4419-B16E-E8D86DC59119;C1CB75A6-5E75-413D-99F5-9AD9B726AD3E;06/10/2018 23:04;06/10/2018 23:04;1;NULL;414C787B-8798-4486-805A-4F87BEF3D1C1VLCEKFOBBJ;1
06/10/2018;23;35E0E9E0-BD5E-4079-831F-400795DD6B79;6C0C0CE8-8EF9-4D92-9405-BFDA32CDEFD8;06/10/2018 23:35;06/10/2018 23:35;2;NULL;7C5BF59A-A1CC-4044-A4D1-83AADC7C88E7PDLQBVMJKV;1
06/10/2018;23;AF901362-DC42-457D-B953-38E5215B8667;18F2BC95-E002-4AA6-AD2F-50A6E63A75C9;06/10/2018 23:39;06/10/2018 23:39;2;MessageType 02;NULL;1
06/10/2018;23;DBE3BAB4-5E17-4569-959A-E67B7D616682;ADAC5F22-3941-4B3C-A1B8-10F88B7DFA01;06/10/2018 23:16;06/10/2018 23:16;5;NULL;2E2CFEC5-07BA-4965-9D50-2FDBA5497E00RDGKEBQWWE;1
06/10/2018;23;72E8D0F9-D705-4EA0-BF6F-6F5CB9CCF6D1;9855C23A-B084-4C88-B3C9-26FE0867824A;06/10/2018 23:03;06/10/2018 23:03;1;NULL;7B9B11F6-8621-47F5-BDD5-2345427F580ATQTIMKSLCU;1
06/10/2018;23;2E744313-03BA-431C-8AF9-F85DC314A02F;B54B4BD3-5E19-41C1-AB55-08B9953B16AA;06/10/2018 23:20;06/10/2018 23:20;1;NULL;4CF44279-9FF4-4311-9109-7EB9284E2183MGCCTODRBQ;1
06/10/2018;23;CFD7D9CB-0547-4088-A57E-930ED612760B;D348551B-E201-4A84-9679-900ADA244F5B;06/10/2018 23:00;06/10/2018 23:00;1;NULL;8977E3FB-EE44-4A7E-9A2A-465384E0EB52KBPCJSFUKH;1
06/10/2018;23;24613522-C262-4878-92D3-D8C34879D017;0D5EE7C1-D07D-40A1-BC09-10E994A62155;06/10/2018 23:40;06/10/2018 23:40;4;MessageType 02;NULL;2
06/10/2018;23;BDE4C48F-F4F2-4BC0-B058-68493F7D312B;4410691A-ED84-49D6-BF31-D73D03870E67;06/10/2018 23:40;06/10/2018 23:40;3;MessageType 02;NULL;3
06/10/2018;23;6AB38170-80A6-41AD-A65D-503F791C2675;BEA18D6B-4640-453D-955A-7CEAC8739534;06/10/2018 23:40;06/10/2018 23:40;1;MessageType 02;NULL;4
06/10/2018;23;A2B81143-C96D-451F-9B8E-FA8E87BDBCCF;35E80676-1784-4294-B1B7-5BA7125331A5;06/10/2018 23:41;06/10/2018 23:41;2;MessageType 02;NULL;5
06/10/2018;23;689CCF6F-8BF0-4C56-BE50-C269489FEBCA;E047EF8D-773B-41AD-BB4D-7BBE7DDE48B8;06/10/2018 23:42;06/10/2018 23:42;3;MessageType 02;NULL;6
06/10/2018;23;26F48383-543E-4087-B04B-88FC0593C92A;EC26962A-EC1C-4F96-B9FB-EB764B6BA8B4;06/10/2018 23:43;06/10/2018 23:43;1;MessageType 02;NULL;7
06/10/2018;23;57A7A061-2429-4E0C-AF56-E85D9C56C800;AFE2788E-BFE4-4658-B24A-D129071123BB;06/10/2018 23:36;06/10/2018 23:36;1;MessageType 03;NULL;1
06/10/2018;23;1E3FCC46-1A5E-4D28-93E5-6CFF6DA9D5F1;6C016D9B-1982-4170-83BB-CD652F436D46;06/10/2018 23:22;06/10/2018 23:22;4;NULL;969C48BE-29C4-4EE9-B4C1-C08E09DBDC47FJTRLECRDD;1
06/10/2018;23;96A9520B-BECF-4331-8A77-CEDB1C6D50EC;BC564264-BD0A-44AD-8025-C830131E24F3;06/10/2018 23:54;06/10/2018 23:54;1;NULL;DDEBDFA0-CB76-474E-B055-70350FF0B4A2QLUIMHICJD;1
06/10/2018;23;4570973F-55EE-431A-85F9-65B31AE59ED4;5F2CDA98-D75B-4B38-8B61-6A95C6B7FE85;06/10/2018 23:01;06/10/2018 23:01;2;MessageType 02;NULL;1
06/10/2018;23;8E841661-DF55-474A-963F-72EB357876D5;D449734B-305A-4553-92FE-D6826906D1B6;06/10/2018 23:01;06/10/2018 23:01;1;MessageType 02;NULL;2
06/10/2018;23;03452AEA-AB31-49C2-8343-6C8E04820D51;B229DF30-BD08-4535-A45B-E41A2F892EAB;06/10/2018 23:01;06/10/2018 23:01;1;MessageType 02;NULL;3
06/10/2018;23;25DC1CEC-5000-4CF9-9895-D4A026A96B9B;F4A13559-6A68-4438-ADE5-E27AFD4E844B;06/10/2018 23:02;06/10/2018 23:02;1;MessageType 02;NULL;4
06/10/2018;23;CEE108D1-82A9-4AD3-94F3-67DC01AE6269;F979B92E-957C-4D9D-A072-5F60808AF9E9;06/10/2018 23:02;06/10/2018 23:02;1;MessageType 02;NULL;5
06/10/2018;23;C085A459-F4C1-49F4-8752-C3C4A6C20725;BC12C8D4-578C-4ABA-8E1A-9EE26E75C566;06/10/2018 23:02;06/10/2018 23:02;1;MessageType 02;NULL;6
06/10/2018;23;64FE40E8-D1F9-4370-86BB-35345E097E06;365F63EE-E601-4BB7-A9DD-3A39410C3D51;06/10/2018 23:02;06/10/2018 23:02;3;MessageType 02;NULL;7
06/10/2018;23;50F7A188-9986-41ED-BB55-D9BA3BA20C92;83B308A4-6DB5-4C8A-8819-795AEC47CCBB;06/10/2018 23:02;06/10/2018 23:02;2;MessageType 02;NULL;8
06/10/2018;23;CEDE5743-F479-4134-A628-B3C937951CF9;31DF3933-E64C-451C-A287-42EE349EDEE9;06/10/2018 23:02;06/10/2018 23:02;1;MessageType 02;NULL;9
06/10/2018;23;40D4827E-979C-4529-A21B-69FA05552FA5;172935BA-A6F7-45CE-9CB5-DA6442CDA185;06/10/2018 23:02;06/10/2018 23:02;2;MessageType 02;NULL;10
06/10/2018;23;5639CD93-ECB4-481E-BCF2-94B2621E2C4F;DA0E4E9F-BDF7-48A6-BFDA-41357C42EB8D;06/10/2018 23:03;06/10/2018 23:03;2;MessageType 02;NULL;11
06/10/2018;23;94641012-EA12-423D-A940-54EF765CD921;07087973-C594-4F0C-B8EB-661C83BE3113;06/10/2018 23:03;06/10/2018 23:03;2;MessageType 02;NULL;12
06/10/2018;23;3B142D8F-6283-45D2-83E7-938B2FB1C61B;18BA2292-99D4-445C-A109-C36CCFAEDE7A;06/10/2018 23:03;06/10/2018 23:03;1;MessageType 02;NULL;13
06/10/2018;23;69218B40-85B1-4FC7-9A6B-E775143AF65A;AF64B564-60FE-4A0A-90D7-A364DB75B955;06/10/2018 23:03;06/10/2018 23:03;1;MessageType 02;NULL;14
06/10/2018;23;12E2B9B0-C205-45E4-974F-1D181A12850C;518C59F4-FCAD-440E-A858-1F0D7F1EC00B;06/10/2018 23:03;06/10/2018 23:03;2;MessageType 02;NULL;15
06/10/2018;23;3A92ABAF-DDAE-47D7-B56D-9C5073E3397B;DF1BC0D4-1D41-4B76-9CAC-FD91AB09D976;06/10/2018 23:04;06/10/2018 23:04;2;MessageType 02;NULL;16
06/10/2018;23;18B02325-4077-4C97-A903-55A304A4612D;AFD765AB-BC2D-49CA-A8D7-AE7A379E61F6;06/10/2018 23:04;06/10/2018 23:04;2;MessageType 02;NULL;17
06/10/2018;23;0EAD9B35-053A-45EB-8258-1810B192E935;D68906F5-D6B6-4B64-A030-649CF038FCB0;06/10/2018 23:04;06/10/2018 23:04;1;MessageType 02;NULL;18
06/10/2018;23;D256F848-9D39-448E-9738-FEE7E03BFD10;BCB8D807-C027-48F4-BA14-59D984F8B91D;06/10/2018 23:04;06/10/2018 23:04;3;MessageType 02;NULL;19
06/10/2018;23;E423E553-7601-4D49-9B23-42DFC7135228;810D9FA6-154F-4246-93CB-8DE6C3737AA6;06/10/2018 23:04;06/10/2018 23:04;1;MessageType 02;NULL;20
06/10/2018;23;BCE47729-2352-43EE-80AA-5D9C1B28820D;4C26925D-429E-4552-8980-14627DE18C6E;06/10/2018 23:04;06/10/2018 23:04;1;MessageType 02;NULL;21
06/10/2018;23;B77E5087-98F3-49F5-912E-3AB3CE648078;7CF9CA63-72D7-437F-A3F0-17CC9CCB16A7;06/10/2018 23:05;06/10/2018 23:05;1;MessageType 02;NULL;22
06/10/2018;23;73CA87CC-C123-4684-8BF0-B2532E8839BD;1EB318B5-B22D-472F-B5CA-8600FB89A370;06/10/2018 23:05;06/10/2018 23:05;1;MessageType 02;NULL;23
06/10/2018;23;8B4E471F-4F84-450E-BAFE-41211C583D67;D490E179-9CF1-4602-B0F3-A93F546C82D7;06/10/2018 23:10;06/10/2018 23:10;1;NULL;E497ACD8-42BB-4600-A1DE-C2A9E400172CVESEFKHTND;1
06/10/2018;23;EDB574C5-7ED9-497B-9002-AEBA244028AB;E64CEB46-C9A9-4B8B-8F0F-1CB4F18C1A4B;06/10/2018 23:40;06/10/2018 23:40;4;NULL;BF04CF4C-24BC-48A3-8934-EF5493EC67D3EAVFUSTVWM;1
06/10/2018;23;72B31724-CCCB-4BD5-80EE-5754A5313AED;D7AC33ED-61BF-4E14-B7D0-5CD17B20A771;06/10/2018 23:02;06/10/2018 23:02;3;NULL;D3F0DC71-F12E-4CD6-826B-DB714C2C1A33EUEUTPRRHL;1
06/10/2018;23;8A6DE7B7-6122-4EE9-B9A0-55A6715F1C60;4AAFB7D9-B9BD-4650-A923-245824570439;06/10/2018 23:05;06/10/2018 23:05;1;MessageType 02;NULL;24
06/10/2018;23;96A31C23-CC70-4ACF-A5AA-111F3950C500;3778C080-0A7D-4C0D-92D6-828C253D9AD5;06/10/2018 23:06;06/10/2018 23:06;2;MessageType 02;NULL;25
06/10/2018;23;907E1651-5149-46EE-A2BD-6B4A0D9483C4;3A082456-1E8F-4DA5-BBBD-9E8EC3579B20;06/10/2018 23:06;06/10/2018 23:06;1;MessageType 02;NULL;26
06/10/2018;23;20DBBCDB-EDE1-4CB2-BA67-49107873CF49;96B58BF3-DA3F-4462-8A1A-42AD0EB6897F;06/10/2018 23:06;06/10/2018 23:06;2;MessageType 02;NULL;27
06/10/2018;23;8713B436-14F0-4D3A-9D26-75BF1F05641A;7451FBBD-5774-4B32-A6FE-06454BA64BE5;06/10/2018 23:21;06/10/2018 23:21;1;MessageType 02;NULL;1
06/10/2018;23;858BF28C-1FF3-4A6D-846E-EE31131D9CAC;F289DAAE-12E6-43DE-9271-82FB3EB47603;06/10/2018 23:22;06/10/2018 23:22;1;MessageType 02;NULL;2
06/10/2018;23;023A515F-93EA-47E3-92FA-C075BB1C3FD0;EE2DAE88-6B38-409D-9EA9-411A071E08AD;06/10/2018 23:35;06/10/2018 23:35;1;NULL;A8127A63-F5FC-41FA-8146-205FDD65258FOEBCEONJPO;1
06/10/2018;23;E9D02BAE-9A67-4904-854E-7E90796F87CA;D65883DC-506E-443E-99AA-A89496DF5341;06/10/2018 23:37;06/10/2018 23:37;2;MessageType 02;NULL;1
06/10/2018;23;901D2F1E-0541-46B6-97D6-E6D36761BF0E;4E39387F-59B7-4B1B-8DDB-A1478F3E805E;06/10/2018 23:47;06/10/2018 23:47;1;NULL;40698F56-5E55-4D49-90B7-FEF39C797E7ASRIFPJDIEC;1
06/10/2018;23;7497A660-262C-4243-87A1-C839CBFAD57E;736CD80D-50CD-4242-92B4-C15813626714;06/10/2018 23:03;06/10/2018 23:03;1;MessageType 02;NULL;1
06/10/2018;23;82430AD9-E86A-4DF9-9916-2304346379E0;7C1CFBF2-CBFA-4C55-97CA-803B7279FA19;06/10/2018 23:03;06/10/2018 23:03;1;MessageType 02;NULL;2
06/10/2018;23;BBA434E1-B781-40C3-8DD1-C70D61BB3DBE;1F5C484C-BB07-4E69-BA36-F4CA5B2407A5;06/10/2018 23:03;06/10/2018 23:03;1;MessageType 02;NULL;3
06/10/2018;23;308E24CA-86F0-4C3E-99FE-014CD53DF9CB;6B87977E-EFB0-442A-9E2A-AE2A1C32B7A0;06/10/2018 23:04;06/10/2018 23:04;4;MessageType 02;NULL;4
06/10/2018;23;E1FC5C7D-9CDA-4D0F-82BF-B53517F18056;2EE80FAF-E32A-4B50-B698-F38B9FC85137;06/10/2018 23:04;06/10/2018 23:04;3;MessageType 02;NULL;5
06/10/2018;23;41683B84-7E49-4EB8-AC18-DFD3C5299DBF;8452E0F0-ED96-446F-B0A8-D3F6D49AB423;06/10/2018 23:04;06/10/2018 23:04;1;MessageType 02;NULL;6
